Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,APF_Non_APF__c,Address__c,Asset_Description__c,Asset_Type__c,Loan_Id_Ext__c,Loan_Number__c,Market_Value__c,Property_City__c,Property_Type__c,Property_Value__c
"a04Ff0000008lp3IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp3","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00125","a00Ff000003QOt4IAG","","","House",""
"a04Ff0000008lp4IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp4","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00139","a00Ff000003QOtIIAW","","","House",""
"a04Ff0000008lp5IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp5","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00124","a00Ff000003QOt3IAG","","","House",""
"a04Ff0000008lp6IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp6","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO-62, BLOCK-B,SECTOR 48,NOIDA,UTTAR PRADESH,201301, SECTOR 48, Uttar Pradesh, 201301,","","Property","HOU/DEL/0223/00054","a00Ff000003QSOqIAO","","GURGAON","House",""
"a04Ff0000008lp7IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp7","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00179","a00Ff000003QOtwIAG","","","House",""
"a04Ff0000008lp8IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp8","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00583","a00Ff000003QPKYIA4","","","Residential",""
"a04Ff0000008lp9IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp9","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00582","a00Ff000003QPKXIA4","","","House",""
"a04Ff0000008lpAIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpA","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00130","a00Ff000003QOt9IAG","","","House",""
"a04Ff0000008lpBIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpB","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SITE #47 & 47/A 17TH MAIN ROAD 4TH BLOCK,KORAMANGALA,BANGALORE,KARNATAKA,560034, KORAMANGALA, Karnataka, 560034,","","Property","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","","JAYANAGAR","House",""
"a04Ff0000008lpCIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpC","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00584","a00Ff000003QPKZIA4","","","House",""
"a04Ff0000008lpDIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpD","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SY NO.94/3 & SY NO. 42/22B/PI ,SOUKYA ROAD,KORALUR VILLAGE,TIRUMAL SET,KASABA HOBLI,BANGALORE,KARNATAKA,560067, KASABA HOBLI, Karnataka, 560067,","","Property","HOU/DEL/0223/00585","a00Ff000003QPKaIAO","","JAYANAGAR","House",""
"a04Ff0000008lpEIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpE","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00589","a00Ff000003QPKeIAO","","","House",""
"a04Ff0000008lpFIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpF","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","NO.47 & 47/A 17TH MAIN ROAD KORAMANGALA 4TH BLOCK,KORAMANGALA,BANGALORE,KARNATAKA,560034, KORAMANGALA, Karnataka, 560034,","","Property","HOU/DEL/0223/00586","a00Ff000003QPKbIAO","","JAYANAGAR","House",""
"a04Ff0000008lpGIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpG","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00133","a00Ff000003QOtCIAW","","","House",""
"a04Ff0000008lpHIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpH","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","","","House",""
"a04Ff0000008lpIIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpI","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00676","a00Ff000003QWFXIA4","","","House",""
"a04Ff0000008lpJIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpJ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","NO.26,DODDANEKUNDI INDUSTRIAL AREA,GRAPHITE INDIA,MAHADEVAPURA,BANGALORE,KARNATAKA,560048, MAHADEVAPURA, Karnataka, 560048,","","Property","HOU/DEL/0223/00136","a00Ff000003QOtFIAW","","JAYANAGAR","House",""
"a04Ff0000008lpKIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpK","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","Plot no. D-88,SAKET, DELHI, India, 110017,","Residential","Property","HOU/DEL/0223/00168","a00Ff000003QOtlIAG","99846200.00","Delhi","House","99846200.00"
"a04Ff0000008lpLIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpL","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00587","a00Ff000003QPKcIAO","","","House",""
"a04Ff0000008lpMIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpM","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00600","a00Ff000003QPKpIAO","","","House",""
"a04Ff0000008lpNIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpN","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00137","a00Ff000003QOtGIAW","","","House",""
"a04Ff0000008lpOIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpO","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00138","a00Ff000003QOtHIAW","","","House",""
"a04Ff0000008lpPIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpP","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00141","a00Ff000003QOtKIAW","","","House",""
"a04Ff0000008lpQIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpQ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00153","a00Ff000003QOtWIAW","","","House",""
"a04Ff0000008lpRIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpR","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00174","a00Ff000003QOtrIAG","","","House",""
"a04Ff0000008lpSIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00149","a00Ff000003QOtSIAW","","","House",""
"a04Ff0000008lpTIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpT","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO 5/612 FIRST FLOOR SECTOR 5,VAISHALI,GHAZIABAD,UTTAR PRADESH,201010, VAISHALI, Uttar Pradesh, 201010,","","Property","HOU/DEL/0223/00160","a00Ff000003QOtdIAG","","JANAKPURI","House",""
"a04Ff0000008lpUIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpU","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00171","a00Ff000003QOtoIAG","","","House",""
"a04Ff0000008lpVIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpV","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00178","a00Ff000003QOtvIAG","","","House",""
"a04Ff0000008lpWIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpW","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO.ICP-B-B01-37,IREO CITY,SECTOR-60,GURGAON,HARYANA,122001, SECTOR-60, HARYANA, 122001,","","Property","HOU/DEL/0223/00177","a00Ff000003QOtuIAG","","GURGAON","House",""
"a04Ff0000008lpXIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpX","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00172","a00Ff000003QOtpIAG","","","House",""
"a04Ff0000008lpYIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpY","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","APARTMENT NO-302,THIRD FLOOR,CATRIONA,AMBIENCE,NH-8,GURGAON,","","Property","HOU/DEL/0223/00169","a00Ff000003QOtmIAG","","GURGAON","House",""
"a04Ff0000008lpZIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lpZ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00175","a00Ff000003QOtsIAG","","","House",""
"a04Ff0000008lpaIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpa","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","","","House",""
"a04Ff0000008lpbIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpb","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00170","a00Ff000003QOtnIAG","","","House",""
"a04Ff0000008lpcIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpc","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00180","a00Ff000003QOtxIAG","","","House",""
"a04Ff0000008lpdIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpd","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","FLAT NO-18, 3RD FLOOR, DLF MANGOLIAS, GOLF COURSE GURGAON, GURGAON, HARYANA, India,","Residential","Property","HOU/DEL/0223/00697","a00Ff000003QWFsIAO","128150000.00","Gurgaon","House","128150000.00"
"a04Ff0000008lpeIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpe","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00154","a00Ff000003QOtXIAW","","","House",""
"a04Ff0000008lpfIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpf","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00161","a00Ff000003QOteIAG","","","House",""
"a04Ff0000008lpgIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpg","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","C-117,SECOTR-39,NOIDA,UTTAR PRADESH,201301, SECOTR-39, Uttar Pradesh, 201301,","","Property","HOU/DEL/0223/00052","a00Ff000003QSOoIAO","","JANAKPURI","House",""
"a04Ff0000008lphIAA","005Ff000001F2fFIAS","false","a04Ff0000008lph","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00156","a00Ff000003QOtZIAW","","","House",""
"a04Ff0000008lpiIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpi","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00147","a00Ff000003QOtQIAW","","","House",""
"a04Ff0000008lpjIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpj","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00155","a00Ff000003QOtYIAW","","","House",""
"a04Ff0000008lpkIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpk","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00145","a00Ff000003QOtOIAW","","","House",""
"a04Ff0000008lplIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpl","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","A 53 FIRST & SECOND FLOOR NARANG COLONY JANAKPURI NEW DELHI,","","Property","HOU/DEL/0223/00046","a00Ff000003QSGfIAO","","JANAKPURI","House",""
"a04Ff0000008lpmIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpm","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00142","a00Ff000003QOtLIAW","","","House",""
"a04Ff0000008lpnIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpn","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00695","a00Ff000003QWFqIAO","","","House",""
"a04Ff0000008lpoIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpo","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","","","House",""
"a04Ff0000008lppIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpp","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00151","a00Ff000003QOtUIAW","","","House",""
"a04Ff0000008lpqIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpq","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00157","a00Ff000003QOtaIAG","","","House",""
"a04Ff0000008lprIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpr","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","FLAT NO 6701,67TH FLOOR,WEST WING, WORLD ONE, VILLAGE PAREL DIVISION,,SENAPATI BAPAT MARG,MUMBAI,MAHARASHTRA,400013, SENAPATI BAPAT MARG, MAHARASHTRA, 400013,","","Property","HOU/DEL/0223/00051","a00Ff000003QSOnIAO","","JANAKPURI","House",""
"a04Ff0000008lpsIAA","005Ff000001F2fFIAS","false","a04Ff0000008lps","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00163","a00Ff000003QOtgIAG","","","House",""
"a04Ff0000008lptIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpt","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO. A-14, FIRST FLOOR,,KAILASH COLONY,NEW DELHI,DELHI,110060, KAILASH COLONY, DELHI, 110060,","","Property","HOU/DEL/0223/00602","a00Ff000003QPKrIAO","","JANAKPURI","House",""
"a04Ff0000008lpuIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpu","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00158","a00Ff000003QOtbIAG","","","House",""
"a04Ff0000008lpvIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpv","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00143","a00Ff000003QOtMIAW","","","House",""
"a04Ff0000008lpwIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpw","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00150","a00Ff000003QOtTIAW","","","House",""
"a04Ff0000008lpxIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpx","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO A 61,ROSEWOOD CITY,GURGAON,HARYANA,122002, ROSEWOOD CITY, HARYANA, 122002,","","Property","HOU/DEL/0223/00162","a00Ff000003QOtfIAG","","JANAKPURI","House",""
"a04Ff0000008lpyIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpy","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00159","a00Ff000003QOtcIAG","","","House",""
"a04Ff0000008lpzIAA","005Ff000001F2fFIAS","false","a04Ff0000008lpz","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","FLAT NO 1803 , THIRD FLOOR, DLF MANGOLIAS, GOLF LINKS , DLF PHASE -5, HARYANA, India, 122002,","Residential","Property","HOU/DEL/0223/00696","a00Ff000003QWFrIAO","128150000.00","Gurgaon","House","128150000.00"
"a04Ff0000008lq0IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq0","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","PLOT NO.E-1A/21,DLF GARDEN CITY SEC-91&92,GURGOAN,","","Property","HOU/DEL/0223/00152","a00Ff000003QOtVIAW","","JANAKPURI","House",""
"a04Ff0000008lq1IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq1","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00146","a00Ff000003QOtPIAW","","","House",""
"a04Ff0000008lq2IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq2","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","Plot no 6, Pocket-2, Main Road, Jasola, JASOLA, DELHI, India, 110025,","Residential","Property","HOU/DEL/0223/00164","a00Ff000003QOthIAG","97217300.00","Delhi","Land","97217300.00"
"a04Ff0000008lq3IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq3","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00144","a00Ff000003QOtNIAW","","","House",""
"a04Ff0000008lq4IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq4","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","PLOT NO. 475-N, S.NO. 91/1 91/3 91/5 91/6 106/2 , SINGAPORE GREEN VIEW PREMIUM, VILLAGE VIJJU KHEDI KSHIPRA, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00184","a00Ff000003QOu1IAG","652700.00","Indore","Land","652700.00"
"a04Ff0000008lq5IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq5","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","H NO. B 34/147-KA-1 AREA 1020 SQFT SARAINANDAN VARANASI,","","Property","HOU/DEL/0223/00181","a00Ff000003QOtyIAG","","VARANASI","Land",""
"a04Ff0000008lq6IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq6","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","S 21/114 D-1, 6 NEEL COTTAGE MALDAHIYA VARANASI,","","Property","HOU/DEL/0223/00055","a00Ff000003QSOrIAO","","VARANASI","Land",""
"a04Ff0000008lq7IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq7","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","579, LIG LHB , SURYANAGAR PHASE 2, PHASE 2, Karnataka, India,","Residential","Property","HOU/DEL/0223/00185","a00Ff000003QOu2IAG","6200000.00","Bangalore","Land","6200000.00"
"a04Ff0000008lq8IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq8","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Khata No.2240, Khasra No.1013/5 min, Mauza Arcedia Grant, Pargana Pachwa Doon, Dehradun, Uttarakhand, India,","Residential","Property","HOU/DEL/0223/00603","a00Ff000003QPKsIAO","909000.00","Dehradun","Land","909000.00"
"a04Ff0000008lq9IAA","005Ff000001F2fFIAS","false","a04Ff0000008lq9","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Building B, Sixth, 604, Sharang,Sr. No. 435/6 & 7, At - Village Charholi, ,Pune, MAHARASHTRA-412105, India","Residential","Property","HOU/DEL/0223/00056","a00Ff000003QSOsIAO","2175500.00","Pune","Apartment","1900000.00"
